0,34375
1,20625
2,15182
3,14609
4,14479
5,14114
6,15208
7,14922
8,15417
9,14896
10,15573
11,15859
12,17630
13,15599
14,17369
15,16145
16,17057
17,16693
18,16588
19,16849
20,17838
21,14739
22,15547
23,16406
24,17135
25,15937
26,15677
27,13802
28,16614
29,15182
30,14844
31,14869
32,13932
33,13984
34,16067
35,14948
36,14349
37,14192
38,15130
39,14635
40,14479
41,13906
42,13906
43,13932
44,15521
45,14974
46,16484
47,16901
48,16536
49,16172
50,16640
51,15208
52,16666
53,16510
54,15260
55,15937
56,16693
57,16536
58,16302
59,16042
60,14375
61,15286
62,14843
63,16380
64,15286
65,14322
66,14192
67,14401
68,14192
69,14114
70,14140
71,14349
72,14297
73,14453
74,15182
75,14869
76,14609
77,15963
78,15937
79,15625
80,15130
81,14739
82,15000
83,16719
84,15104
85,14739
86,15156
87,15495
88,16380
89,15208
90,15573
91,15156
92,17396
93,15156
94,14375
95,14687
96,15260
97,15859
98,16120
99,16666
100,15417
101,14844
102,14869
103,15391
104,16120
105,16406
106,15156
107,14792
108,14479
109,14661
110,15547
111,15026
112,17396
113,16458
114,17630
115,17422
116,16536
117,14687
118,14062
119,14036
120,14427
121,14062
122,14323
123,15599
124,17968
125,15338
126,15937
127,15364
128,14349
129,15547
130,15026
131,14349
132,15937
133,17682
134,15234
135,14193
136,14192
137,15104
138,14427
139,17474
140,17630
141,16588
142,17369
143,15390
144,17942
145,15286
146,17344
147,17786
148,15391
149,14140
150,17500
151,15338
152,14218
153,14166
154,14140
155,16823
156,14479
157,15755
158,15312
159,14297
160,14583
161,14062
162,18046
163,18047
164,15807
165,17344
166,14973
167,14427
168,14219
169,14193
170,14531
171,14219
172,14140
173,14271
174,14401
175,14740
176,14062
177,14140
178,14036
179,14245
180,14739
181,14297
182,14687
183,14297
184,14557
185,14948
186,14817
187,14635
188,14453
189,15286
190,15130
191,17500
192,17526
193,15234
194,17213
195,15052
196,14166
197,14088
198,14141
199,14166
200,15026
201,14323
202,15286
203,16328
204,17552
205,15416
206,14323
207,14115
208,15104
209,14192
210,15078
211,16172
212,16119
213,16198
214,15182
215,14869
216,15417
217,14167
218,17630
219,15338
220,17291
221,15182
222,14245
223,15026
224,15495
225,14245
226,17187
227,15182
228,14192
229,14974
230,14557
231,14114
232,14114
233,14427
234,14349
235,15208
236,14635
237,14479
238,14948
239,16693
240,16771
241,16224
242,16927
243,16198
244,15182
245,14739
246,14193
247,14166
248,14401
249,14323
250,15260
251,16276
252,17812
253,16119
254,15339
255,14661
256,15573
257,15521
258,14219
259,15078
260,15286
261,16640
262,16172
263,16562
264,15000
265,15104
266,15260
267,18047
268,17370
269,17604
270,15130
271,14375
272,17473
273,16198
274,17864
275,16536
276,15338
277,14114
278,16380
279,15234
280,14583
281,14193
282,14140
283,15182
284,14218
285,15052
286,15104
287,14036
288,14088
289,14166
290,17630
291,15052
292,15442
293,15104
294,14062
295,18125
296,15234
297,14062
298,14167
299,14088
300,14687
301,14479
302,17526
303,15807
304,15364
305,14609
306,14375
307,14479
308,14297
309,14166
310,14661
311,14141
312,14245
313,14349
314,14270
315,15364
316,14661
317,14531
318,15130
319,15495
320,17239
321,17890
322,16666
323,17344
324,15156
325,14792
326,14088
327,14115
328,14088
329,14219
330,15052
331,15469
332,14765
333,16901
334,16406
335,15963
336,14375
337,17135
338,15078
339,15208
340,15417
341,17057
342,15729
343,14531
344,14270
345,15234
346,14219
347,17005
348,17838
349,16510
350,17474
351,15520
352,17578
353,14740
354,15469
355,15416
356,14088
357,15417
358,15625
359,17422
360,15547
361,14271
362,14062
363,17526
364,15156
365,15937
366,17318
367,15130
368,14166
369,14479
370,15833
371,15208
372,15572
373,14739
374,14244
375,14792
376,14375
377,14088
378,14088
379,14218
380,14609
381,14375
382,15208
383,14245
384,14193
385,14896
386,14088
387,15182
388,14167
389,14036
390,14557
391,13984
392,14088
393,14401
394,14557
395,15286
396,14948
397,14375
398,15364
399,17682
400,15364
