0,1312656
1,1136354
2,1105000
3,1103594
4,1111718
5,1133645
6,1122760
7,1096980
8,1096406
9,1091875
10,1087604
11,1102657
12,1114323
13,1106666
14,1097761
15,1107500
16,1092344
17,1098177
18,1093854
19,1079427
20,1120104
21,1109792
22,1105573
23,1084687
24,1091354
25,1101042
26,1095937
27,1082031
28,1109167
29,1081354
30,1083125
31,1081980
32,1104583
33,1099739
34,1096407
35,1102865
36,1082864
37,1102552
38,1098907
39,1116823
40,1091770
41,1089948
42,1098229
43,1106719
44,1087448
45,1094427
46,1081407
47,1076250
48,1104583
49,1095416
50,1084219
51,1087656
52,1093021
53,1098646
54,1094166
55,1081302
56,1082709
57,1079636
58,1082604
59,1104531
60,1077291
61,1086198
62,1098438
63,1080781
64,1085573
65,1098906
66,1107656
67,1094270
68,1098646
69,1082865
70,1080886
71,1099531
72,1099531
73,1079375
74,1088594
75,1098542
76,1080261
77,1094635
78,1101406
79,1080104
80,1083855
81,1083750
82,1075989
83,1097031
84,1098750
85,1088542
86,1106927
87,1087708
88,1093958
89,1112343
90,1090781
91,1100052
92,1099166
93,1106094
94,1104635
95,1100677
96,1099115
97,1088125
98,1085104
99,1076666
100,1082552
101,1091458
102,1093073
103,1079688
104,1090625
105,1090365
106,1098177
107,1102708
108,1109687
109,1072968
110,1074063
111,1089010
112,1100416
113,1078073
114,1086042
115,1098802
116,1075209
117,1076979
118,1100990
119,1096406
120,1100677
121,1099896
122,1090209
123,1103125
124,1078959
125,1088437
126,1077187
127,1074010
128,1087500
129,1095104
130,1095312
131,1089115
132,1094219
133,1079219
134,1076666
135,1094323
136,1072240
137,1081146
138,1090573
139,1095937
140,1074479
141,1092292
142,1083438
143,1090469
144,1090677
145,1080521
146,1070208
147,1071614
148,1083073
149,1062031
150,1080208
151,1099531
152,1086302
153,1076094
154,1088698
155,1085677
156,1103593
157,1083177
158,1074687
159,1099219
160,1082813
161,1087083
162,1093021
163,1090885
164,1086510
165,1084062
166,1091250
167,1092188
168,1107083
169,1095573
170,1096875
171,1094844
172,1097657
173,1102865
174,1081198
175,1100312
176,1095364
177,1080000
178,1090573
179,1097865
180,1082917
181,1079375
182,1078437
