0,12344
1,25625
2,18646
3,7083
4,6979
5,6719
6,6927
7,6719
8,6719
9,6771
10,6718
11,7292
12,35104
13,7396
14,7031
15,29167
16,8854
17,6823
18,6927
19,6771
20,17917
21,7083
22,30885
23,7032
24,7500
25,47916
26,7344
27,6875
28,7135
29,6823
30,6823
31,6927
32,6771
33,6771
34,6719
35,36458
36,7813
37,15468
38,16407
39,6822
40,6771
41,41094
42,7396
43,15156
44,7292
45,25312
46,7188
47,6719
48,6875
49,6822
50,6823
51,16146
52,7188
53,6823
54,6927
55,6875
56,23073
57,27083
58,7187
59,21511
60,7396
61,6823
62,7187
63,6823
64,6979
65,6875
66,6719
67,30937
68,7657
69,7500
70,6979
71,6875
72,7031
73,6823
74,6979
75,37448
76,7500
77,6823
78,22500
79,7344
80,7448
81,37916
82,7709
83,26562
84,7396
85,6979
86,6927
87,8282
88,14687
89,9844
90,6719
91,6718
92,7084
93,6718
94,52709
95,7708
96,11875
97,13594
98,26562
99,12500
100,8386
101,6771
102,7291
103,30156
104,26771
105,13229
106,13021
107,39271
108,13177
109,37084
110,44479
111,49271
112,26041
113,10000
114,9948
115,13646
116,13073
117,13021
118,11771
119,7552
120,50000
121,9895
122,11875
123,14011
124,13750
125,13177
126,28750
127,13125
128,12865
129,11822
130,7344
131,6875
132,6927
133,6719
134,12917
135,13073
136,13020
137,35573
138,13021
139,12656
140,11875
141,20938
142,10885
143,7188
144,19792
145,13072
146,12657
147,12864
148,11875
149,7396
150,11406
151,12969
152,29011
153,9322
154,17084
155,7500
156,7187
157,7188
158,29687
159,7344
160,7344
161,13021
162,12864
163,12709
164,11562
165,7240
166,7031
167,7448
168,6719
169,25312
170,12813
171,12708
172,35208
173,7500
174,6979
175,52240
176,48750
177,44062
178,24375
179,34532
180,12291
181,31146
182,25521
183,9219
184,32083
185,22031
186,8282
187,9270
188,8646
189,19271
190,7136
191,15572
192,7084
193,6771
194,6718
195,19688
196,7187
197,15157
198,7083
199,15573
200,15000
201,7083
202,6771
203,6823
204,10833
205,12813
206,12969
207,12968
208,27917
209,27135
210,7032
211,7135
212,20521
213,19687
214,7188
215,18489
216,6980
217,31927
218,7343
219,16355
220,7083
221,33490
222,7291
223,43021
224,7292
225,22760
226,7188
227,6770
228,6980
229,6927
230,6875
231,6771
232,29479
233,7500
234,6927
235,30833
236,7292
237,6927
238,6979
239,6771
240,7135
241,6771
242,7344
243,39896
244,7812
245,30417
246,15677
247,7031
248,10000
249,7813
250,6771
251,22864
252,7344
253,15260
254,6979
255,23178
256,7083
257,6979
258,18438
259,6979
260,16041
261,6823
262,24479
263,6980
264,35000
265,7239
266,21198
267,7136
268,7031
269,6771
270,7083
271,6979
272,6875
273,6771
274,15469
275,6875
276,22552
277,7083
278,24427
279,19636
280,6979
281,33541
282,7292
283,6875
284,6979
285,6771
286,35208
287,7396
288,16042
289,6979
290,6771
291,6927
292,32396
293,7344
294,7031
295,6719
296,81823
297,7395
298,7084
299,25208
300,7344
301,6875
302,15312
303,57240
304,50469
305,18333
306,65208
307,19636
308,22604
309,23594
310,7968
311,25052
312,7396
313,67188
314,17031
315,26094
316,7656
317,6979
318,7448
319,7031
320,7136
321,6979
322,6875
323,33490
324,7500
325,7031
326,38750
327,7083
328,6927
329,34323
330,7396
331,39062
332,7553
333,6927
334,87031
335,7708
336,10938
337,42343
338,37657
339,7343
340,7032
341,15312
342,10781
343,32553
344,11354
345,12343
346,32084
347,30104
348,9271
349,11823
350,55677
351,16041
352,10938
353,22812
354,7188
355,40937
356,7500
357,6875
358,6928
359,18541
360,6979
361,56355
362,7812
363,6771
364,7031
365,6719
366,6875
367,6719
368,6718
369,7396
370,6823
371,6823
372,21615
373,40104
374,7656
375,6823
376,6823
377,6875
378,32448
379,7396
380,18593
381,6980
382,6875
383,6718
384,45729
385,16407
386,7083
387,6979
388,6927
389,6719
390,10104
391,26823
392,7708
393,6771
394,7136
395,6771
396,6927
397,6770
398,11980
399,8541
400,6875
401,6771
402,6875
403,6875
404,7083
405,6771
406,40990
407,7187
408,15417
409,6927
410,61042
411,43958
412,53073
413,44740
414,48489
415,37344
416,22812
417,45313
418,49167
419,52708
420,40521
421,49427
422,40781
423,44688
424,50260
425,38021
426,50625
427,32239
428,7553
429,59062
430,7708
431,28646
432,21927
433,7240
434,70417
435,12187
436,26771
437,11667
438,20416
439,9479
440,7292
441,6771
442,6771
443,6927
444,6927
445,6875
446,20208
447,6927
448,15052
449,11875
450,8334
451,6823
452,6979
453,6771
454,6875
455,7031
456,37969
457,23958
458,9219
459,10156
460,7500
461,6667
462,6927
463,63802
464,7500
465,10573
466,9687
467,6719
468,6875
469,34896
470,7448
471,6771
472,6822
473,6875
474,6719
475,6771
476,6927
477,56302
478,38698
479,27604
480,21459
481,7135
482,31250
483,7240
484,6927
485,6771
486,54427
487,39687
488,47656
489,29480
490,7239
491,6771
492,6823
493,6771
494,32343
495,16250
496,6980
497,21250
498,7656
